"","Fecha","sitio","Longitud","Latitud","PM10","Tabla$sitio"
"4485",2023-01-05 20:00:00,"Liverpool Speke",-2.844333,53.34633,9.662,"Liverpool Speke"
"4486",2023-01-05 21:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4487",2023-01-05 22:00:00,"Liverpool Speke",-2.844333,53.34633,4.831,"Liverpool Speke"
"4488",2023-01-05 23:00:00,"Liverpool Speke",-2.844333,53.34633,1.932,"Liverpool Speke"
"4489",2023-01-06 00:00:00,"Liverpool Speke",-2.844333,53.34633,11.594,"Liverpool Speke"
"4490",2023-01-06 01:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4491",2023-01-06 02:00:00,"Liverpool Speke",-2.844333,53.34633,7.73,"Liverpool Speke"
"4492",2023-01-06 03:00:00,"Liverpool Speke",-2.844333,53.34633,9.662,"Liverpool Speke"
"4493",2023-01-06 04:00:00,"Liverpool Speke",-2.844333,53.34633,15.459,"Liverpool Speke"
"4494",2023-01-06 05:00:00,"Liverpool Speke",-2.844333,53.34633,10.628,"Liverpool Speke"
"4495",2023-01-06 06:00:00,"Liverpool Speke",-2.844333,53.34633,13.527,"Liverpool Speke"
"4496",2023-01-06 07:00:00,"Liverpool Speke",-2.844333,53.34633,16.425,"Liverpool Speke"
"4497",2023-01-06 08:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4498",2023-01-06 09:00:00,"Liverpool Speke",-2.844333,53.34633,14.493,"Liverpool Speke"
"4499",2023-01-06 10:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4500",2023-01-06 11:00:00,"Liverpool Speke",-2.844333,53.34633,7.73,"Liverpool Speke"
"4501",2023-01-06 12:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4502",2023-01-06 13:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4503",2023-01-06 14:00:00,"Liverpool Speke",-2.844333,53.34633,13.527,"Liverpool Speke"
"4504",2023-01-06 15:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4505",2023-01-06 16:00:00,"Liverpool Speke",-2.844333,53.34633,6.763,"Liverpool Speke"
"4506",2023-01-06 17:00:00,"Liverpool Speke",-2.844333,53.34633,6.763,"Liverpool Speke"
"4507",2023-01-06 18:00:00,"Liverpool Speke",-2.844333,53.34633,3.865,"Liverpool Speke"
"4508",2023-01-06 19:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4509",2023-01-06 20:00:00,"Liverpool Speke",-2.844333,53.34633,6.763,"Liverpool Speke"
"4510",2023-01-06 21:00:00,"Liverpool Speke",-2.844333,53.34633,4.831,"Liverpool Speke"
"4511",2023-01-06 22:00:00,"Liverpool Speke",-2.844333,53.34633,7.73,"Liverpool Speke"
"4512",2023-01-06 23:00:00,"Liverpool Speke",-2.844333,53.34633,4.831,"Liverpool Speke"
"4513",2023-01-07 00:00:00,"Liverpool Speke",-2.844333,53.34633,1.932,"Liverpool Speke"
"4514",2023-01-07 01:00:00,"Liverpool Speke",-2.844333,53.34633,6.763,"Liverpool Speke"
"4515",2023-01-07 02:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4516",2023-01-07 03:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4517",2023-01-07 04:00:00,"Liverpool Speke",-2.844333,53.34633,3.865,"Liverpool Speke"
"4518",2023-01-07 05:00:00,"Liverpool Speke",-2.844333,53.34633,3.865,"Liverpool Speke"
"4519",2023-01-07 06:00:00,"Liverpool Speke",-2.844333,53.34633,4.831,"Liverpool Speke"
"4520",2023-01-07 07:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4521",2023-01-07 08:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4522",2023-01-07 09:00:00,"Liverpool Speke",-2.844333,53.34633,3.865,"Liverpool Speke"
"4523",2023-01-07 10:00:00,"Liverpool Speke",-2.844333,53.34633,3.865,"Liverpool Speke"
"4524",2023-01-07 11:00:00,"Liverpool Speke",-2.844333,53.34633,2.899,"Liverpool Speke"
"4525",2023-01-07 12:00:00,"Liverpool Speke",-2.844333,53.34633,6.763,"Liverpool Speke"
"4526",2023-01-07 13:00:00,"Liverpool Speke",-2.844333,53.34633,6.763,"Liverpool Speke"
"4527",2023-01-07 14:00:00,"Liverpool Speke",-2.844333,53.34633,2.899,"Liverpool Speke"
"4528",2023-01-07 15:00:00,"Liverpool Speke",-2.844333,53.34633,4.831,"Liverpool Speke"
"4529",2023-01-07 16:00:00,"Liverpool Speke",-2.844333,53.34633,6.763,"Liverpool Speke"
"4530",2023-01-07 17:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4531",2023-01-07 18:00:00,"Liverpool Speke",-2.844333,53.34633,3.865,"Liverpool Speke"
"4532",2023-01-07 19:00:00,"Liverpool Speke",-2.844333,53.34633,5.797,"Liverpool Speke"
"4533",2023-01-07 20:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4534",2023-01-07 21:00:00,"Liverpool Speke",-2.844333,53.34633,8.696,"Liverpool Speke"
"4535",2023-01-07 22:00:00,"Liverpool Speke",-2.844333,53.34633,10.628,"Liverpool Speke"
"4536",2023-01-07 23:00:00,"Liverpool Speke",-2.844333,53.34633,12.561,"Liverpool Speke"
"4537",2023-01-01 00:00:00,"London Bloomsbury",-0.125889,51.52229,10.225,"London Bloomsbury"
"4538",2023-01-01 01:00:00,"London Bloomsbury",-0.125889,51.52229,10.625,"London Bloomsbury"
"4539",2023-01-01 02:00:00,"London Bloomsbury",-0.125889,51.52229,12.4,"London Bloomsbury"
"4540",2023-01-01 03:00:00,"London Bloomsbury",-0.125889,51.52229,14.1,"London Bloomsbury"
"4541",2023-01-01 04:00:00,"London Bloomsbury",-0.125889,51.52229,16.475,"London Bloomsbury"
"4542",2023-01-01 05:00:00,"London Bloomsbury",-0.125889,51.52229,16.95,"London Bloomsbury"
"4543",2023-01-01 06:00:00,"London Bloomsbury",-0.125889,51.52229,16.825,"London Bloomsbury"
"4544",2023-01-01 07:00:00,"London Bloomsbury",-0.125889,51.52229,19.725,"London Bloomsbury"
"4545",2023-01-01 08:00:00,"London Bloomsbury",-0.125889,51.52229,23.8,"London Bloomsbury"
"4546",2023-01-01 09:00:00,"London Bloomsbury",-0.125889,51.52229,23.05,"London Bloomsbury"
"4547",2023-01-01 10:00:00,"London Bloomsbury",-0.125889,51.52229,22.35,"London Bloomsbury"
"4548",2023-01-01 11:00:00,"London Bloomsbury",-0.125889,51.52229,21.1,"London Bloomsbury"
"4549",2023-01-01 12:00:00,"London Bloomsbury",-0.125889,51.52229,21.4,"London Bloomsbury"
"4550",2023-01-01 13:00:00,"London Bloomsbury",-0.125889,51.52229,22.1,"London Bloomsbury"
"4551",2023-01-01 14:00:00,"London Bloomsbury",-0.125889,51.52229,23.625,"London Bloomsbury"
"4552",2023-01-01 15:00:00,"London Bloomsbury",-0.125889,51.52229,22.7,"London Bloomsbury"
"4553",2023-01-01 16:00:00,"London Bloomsbury",-0.125889,51.52229,20.75,"London Bloomsbury"
"4554",2023-01-01 17:00:00,"London Bloomsbury",-0.125889,51.52229,17.025,"London Bloomsbury"
"4555",2023-01-01 18:00:00,"London Bloomsbury",-0.125889,51.52229,11.1,"London Bloomsbury"
"4556",2023-01-01 19:00:00,"London Bloomsbury",-0.125889,51.52229,10.825,"London Bloomsbury"
"4557",2023-01-01 20:00:00,"London Bloomsbury",-0.125889,51.52229,9.5,"London Bloomsbury"
"4558",2023-01-01 21:00:00,"London Bloomsbury",-0.125889,51.52229,9.025,"London Bloomsbury"
"4559",2023-01-01 22:00:00,"London Bloomsbury",-0.125889,51.52229,11.7,"London Bloomsbury"
"4560",2023-01-01 23:00:00,"London Bloomsbury",-0.125889,51.52229,9.65,"London Bloomsbury"
"4561",2023-01-02 00:00:00,"London Bloomsbury",-0.125889,51.52229,6.025,"London Bloomsbury"
"4562",2023-01-02 01:00:00,"London Bloomsbury",-0.125889,51.52229,5.175,"London Bloomsbury"
"4563",2023-01-02 02:00:00,"London Bloomsbury",-0.125889,51.52229,6.125,"London Bloomsbury"
"4564",2023-01-02 03:00:00,"London Bloomsbury",-0.125889,51.52229,7.25,"London Bloomsbury"
"4565",2023-01-02 04:00:00,"London Bloomsbury",-0.125889,51.52229,7.75,"London Bloomsbury"
"4566",2023-01-02 05:00:00,"London Bloomsbury",-0.125889,51.52229,7.925,"London Bloomsbury"
"4567",2023-01-02 06:00:00,"London Bloomsbury",-0.125889,51.52229,8.9,"London Bloomsbury"
"4568",2023-01-02 07:00:00,"London Bloomsbury",-0.125889,51.52229,7.525,"London Bloomsbury"
"4569",2023-01-02 08:00:00,"London Bloomsbury",-0.125889,51.52229,8.325,"London Bloomsbury"
"4570",2023-01-02 09:00:00,"London Bloomsbury",-0.125889,51.52229,10.275,"London Bloomsbury"
"4571",2023-01-02 10:00:00,"London Bloomsbury",-0.125889,51.52229,11.45,"London Bloomsbury"
"4572",2023-01-02 11:00:00,"London Bloomsbury",-0.125889,51.52229,8.675,"London Bloomsbury"
"4573",2023-01-02 12:00:00,"London Bloomsbury",-0.125889,51.52229,8.7,"London Bloomsbury"
"4574",2023-01-02 13:00:00,"London Bloomsbury",-0.125889,51.52229,6.025,"London Bloomsbury"
"4575",2023-01-02 14:00:00,"London Bloomsbury",-0.125889,51.52229,7.375,"London Bloomsbury"
"4576",2023-01-02 15:00:00,"London Bloomsbury",-0.125889,51.52229,9.925,"London Bloomsbury"
"4577",2023-01-02 16:00:00,"London Bloomsbury",-0.125889,51.52229,9.225,"London Bloomsbury"
"4578",2023-01-02 17:00:00,"London Bloomsbury",-0.125889,51.52229,7.45,"London Bloomsbury"
"4579",2023-01-02 18:00:00,"London Bloomsbury",-0.125889,51.52229,10.625,"London Bloomsbury"
"4580",2023-01-02 19:00:00,"London Bloomsbury",-0.125889,51.52229,13.825,"London Bloomsbury"
"4581",2023-01-02 20:00:00,"London Bloomsbury",-0.125889,51.52229,19.175,"London Bloomsbury"
"4582",2023-01-02 21:00:00,"London Bloomsbury",-0.125889,51.52229,15.8,"London Bloomsbury"
"4583",2023-01-02 22:00:00,"London Bloomsbury",-0.125889,51.52229,16.925,"London Bloomsbury"
"4584",2023-01-02 23:00:00,"London Bloomsbury",-0.125889,51.52229,16.675,"London Bloomsbury"
"4585",2023-01-03 00:00:00,"London Bloomsbury",-0.125889,51.52229,11.45,"London Bloomsbury"
"4586",2023-01-03 01:00:00,"London Bloomsbury",-0.125889,51.52229,9.425,"London Bloomsbury"
"4587",2023-01-03 02:00:00,"London Bloomsbury",-0.125889,51.52229,9.3,"London Bloomsbury"
"4588",2023-01-03 03:00:00,"London Bloomsbury",-0.125889,51.52229,10.1,"London Bloomsbury"
"4589",2023-01-03 04:00:00,"London Bloomsbury",-0.125889,51.52229,11.15,"London Bloomsbury"
"4590",2023-01-03 05:00:00,"London Bloomsbury",-0.125889,51.52229,13.85,"London Bloomsbury"
"4591",2023-01-03 06:00:00,"London Bloomsbury",-0.125889,51.52229,13.475,"London Bloomsbury"
"4592",2023-01-03 07:00:00,"London Bloomsbury",-0.125889,51.52229,12.2,"London Bloomsbury"
"4593",2023-01-03 08:00:00,"London Bloomsbury",-0.125889,51.52229,14.95,"London Bloomsbury"
"4594",2023-01-03 09:00:00,"London Bloomsbury",-0.125889,51.52229,16,"London Bloomsbury"
"4595",2023-01-03 10:00:00,"London Bloomsbury",-0.125889,51.52229,1.175,"London Bloomsbury"
"4596",2023-01-03 11:00:00,"London Bloomsbury",-0.125889,51.52229,6.925,"London Bloomsbury"
"4597",2023-01-03 12:00:00,"London Bloomsbury",-0.125889,51.52229,9.125,"London Bloomsbury"
"4598",2023-01-03 13:00:00,"London Bloomsbury",-0.125889,51.52229,11.825,"London Bloomsbury"
"4599",2023-01-03 14:00:00,"London Bloomsbury",-0.125889,51.52229,12.5,"London Bloomsbury"
"4600",2023-01-03 15:00:00,"London Bloomsbury",-0.125889,51.52229,9.85,"London Bloomsbury"
"4601",2023-01-03 16:00:00,"London Bloomsbury",-0.125889,51.52229,10.35,"London Bloomsbury"
"4602",2023-01-03 17:00:00,"London Bloomsbury",-0.125889,51.52229,7.675,"London Bloomsbury"
"4603",2023-01-03 18:00:00,"London Bloomsbury",-0.125889,51.52229,6.025,"London Bloomsbury"
"4604",2023-01-03 19:00:00,"London Bloomsbury",-0.125889,51.52229,5.975,"London Bloomsbury"
"4605",2023-01-03 20:00:00,"London Bloomsbury",-0.125889,51.52229,5.55,"London Bloomsbury"
"4606",2023-01-03 21:00:00,"London Bloomsbury",-0.125889,51.52229,4.7,"London Bloomsbury"
"4607",2023-01-03 22:00:00,"London Bloomsbury",-0.125889,51.52229,8.9,"London Bloomsbury"
"4608",2023-01-03 23:00:00,"London Bloomsbury",-0.125889,51.52229,10,"London Bloomsbury"
"4609",2023-01-04 00:00:00,"London Bloomsbury",-0.125889,51.52229,11.075,"London Bloomsbury"
"4610",2023-01-04 01:00:00,"London Bloomsbury",-0.125889,51.52229,9.175,"London Bloomsbury"
"4611",2023-01-04 02:00:00,"London Bloomsbury",-0.125889,51.52229,12.275,"London Bloomsbury"
"4612",2023-01-04 03:00:00,"London Bloomsbury",-0.125889,51.52229,9.05,"London Bloomsbury"
"4613",2023-01-04 04:00:00,"London Bloomsbury",-0.125889,51.52229,5.475,"London Bloomsbury"
"4614",2023-01-04 05:00:00,"London Bloomsbury",-0.125889,51.52229,4.875,"London Bloomsbury"
"4615",2023-01-04 06:00:00,"London Bloomsbury",-0.125889,51.52229,8.075,"London Bloomsbury"
"4616",2023-01-04 07:00:00,"London Bloomsbury",-0.125889,51.52229,8.75,"London Bloomsbury"
"4617",2023-01-04 08:00:00,"London Bloomsbury",-0.125889,51.52229,6.975,"London Bloomsbury"
"4618",2023-01-04 09:00:00,"London Bloomsbury",-0.125889,51.52229,9.9,"London Bloomsbury"
"4619",2023-01-04 10:00:00,"London Bloomsbury",-0.125889,51.52229,11.925,"London Bloomsbury"
"4620",2023-01-04 11:00:00,"London Bloomsbury",-0.125889,51.52229,13.675,"London Bloomsbury"
"4621",2023-01-04 12:00:00,"London Bloomsbury",-0.125889,51.52229,14.375,"London Bloomsbury"
"4622",2023-01-04 13:00:00,"London Bloomsbury",-0.125889,51.52229,15.625,"London Bloomsbury"
"4623",2023-01-04 14:00:00,"London Bloomsbury",-0.125889,51.52229,13.025,"London Bloomsbury"
"4624",2023-01-04 15:00:00,"London Bloomsbury",-0.125889,51.52229,15.75,"London Bloomsbury"
"4625",2023-01-04 16:00:00,"London Bloomsbury",-0.125889,51.52229,17.325,"London Bloomsbury"
"4626",2023-01-04 17:00:00,"London Bloomsbury",-0.125889,51.52229,17.025,"London Bloomsbury"
"4627",2023-01-04 18:00:00,"London Bloomsbury",-0.125889,51.52229,18.1,"London Bloomsbury"
"4628",2023-01-04 19:00:00,"London Bloomsbury",-0.125889,51.52229,19.225,"London Bloomsbury"
"4629",2023-01-04 20:00:00,"London Bloomsbury",-0.125889,51.52229,21.375,"London Bloomsbury"
"4630",2023-01-04 21:00:00,"London Bloomsbury",-0.125889,51.52229,19.575,"London Bloomsbury"
"4631",2023-01-04 22:00:00,"London Bloomsbury",-0.125889,51.52229,19.4,"London Bloomsbury"
"4632",2023-01-04 23:00:00,"London Bloomsbury",-0.125889,51.52229,20.05,"London Bloomsbury"
"4633",2023-01-05 00:00:00,"London Bloomsbury",-0.125889,51.52229,19.175,"London Bloomsbury"
"4634",2023-01-05 01:00:00,"London Bloomsbury",-0.125889,51.52229,18.9,"London Bloomsbury"
"4635",2023-01-05 02:00:00,"London Bloomsbury",-0.125889,51.52229,21.775,"London Bloomsbury"
"4636",2023-01-05 03:00:00,"London Bloomsbury",-0.125889,51.52229,21.475,"London Bloomsbury"
"4637",2023-01-05 04:00:00,"London Bloomsbury",-0.125889,51.52229,22.5,"London Bloomsbury"
"4638",2023-01-05 05:00:00,"London Bloomsbury",-0.125889,51.52229,23.975,"London Bloomsbury"
"4639",2023-01-05 06:00:00,"London Bloomsbury",-0.125889,51.52229,26.8,"London Bloomsbury"
"4640",2023-01-05 07:00:00,"London Bloomsbury",-0.125889,51.52229,25.3,"London Bloomsbury"
"4641",2023-01-05 08:00:00,"London Bloomsbury",-0.125889,51.52229,23.45,"London Bloomsbury"
"4642",2023-01-05 09:00:00,"London Bloomsbury",-0.125889,51.52229,17.55,"London Bloomsbury"
"4643",2023-01-05 10:00:00,"London Bloomsbury",-0.125889,51.52229,11.7,"London Bloomsbury"
"4644",2023-01-05 11:00:00,"London Bloomsbury",-0.125889,51.52229,9.875,"London Bloomsbury"
"4645",2023-01-05 12:00:00,"London Bloomsbury",-0.125889,51.52229,8.45,"London Bloomsbury"
"4646",2023-01-05 13:00:00,"London Bloomsbury",-0.125889,51.52229,10.525,"London Bloomsbury"
"4647",2023-01-05 14:00:00,"London Bloomsbury",-0.125889,51.52229,14.425,"London Bloomsbury"
"4648",2023-01-05 15:00:00,"London Bloomsbury",-0.125889,51.52229,14.975,"London Bloomsbury"
"4649",2023-01-05 16:00:00,"London Bloomsbury",-0.125889,51.52229,13,"London Bloomsbury"
"4650",2023-01-05 17:00:00,"London Bloomsbury",-0.125889,51.52229,11.35,"London Bloomsbury"
"4651",2023-01-05 18:00:00,"London Bloomsbury",-0.125889,51.52229,10.775,"London Bloomsbury"
"4652",2023-01-05 19:00:00,"London Bloomsbury",-0.125889,51.52229,11.85,"London Bloomsbury"
"4653",2023-01-05 20:00:00,"London Bloomsbury",-0.125889,51.52229,12.725,"London Bloomsbury"
"4654",2023-01-05 21:00:00,"London Bloomsbury",-0.125889,51.52229,10.275,"London Bloomsbury"
"4655",2023-01-05 22:00:00,"London Bloomsbury",-0.125889,51.52229,9.775,"London Bloomsbury"
"4656",2023-01-05 23:00:00,"London Bloomsbury",-0.125889,51.52229,7.35,"London Bloomsbury"
"4657",2023-01-06 00:00:00,"London Bloomsbury",-0.125889,51.52229,5.375,"London Bloomsbury"
"4658",2023-01-06 01:00:00,"London Bloomsbury",-0.125889,51.52229,5.575,"London Bloomsbury"
"4659",2023-01-06 02:00:00,"London Bloomsbury",-0.125889,51.52229,2.35,"London Bloomsbury"
"4660",2023-01-06 03:00:00,"London Bloomsbury",-0.125889,51.52229,2.65,"London Bloomsbury"
"4661",2023-01-06 04:00:00,"London Bloomsbury",-0.125889,51.52229,3.35,"London Bloomsbury"
"4662",2023-01-06 05:00:00,"London Bloomsbury",-0.125889,51.52229,5.15,"London Bloomsbury"
"4663",2023-01-06 06:00:00,"London Bloomsbury",-0.125889,51.52229,5.6,"London Bloomsbury"
"4664",2023-01-06 07:00:00,"London Bloomsbury",-0.125889,51.52229,5.125,"London Bloomsbury"
"4665",2023-01-06 08:00:00,"London Bloomsbury",-0.125889,51.52229,6.4,"London Bloomsbury"
"4666",2023-01-06 09:00:00,"London Bloomsbury",-0.125889,51.52229,9.575,"London Bloomsbury"
"4667",2023-01-06 10:00:00,"London Bloomsbury",-0.125889,51.52229,11.625,"London Bloomsbury"
"4668",2023-01-06 11:00:00,"London Bloomsbury",-0.125889,51.52229,10.4,"London Bloomsbury"
"4669",2023-01-06 12:00:00,"London Bloomsbury",-0.125889,51.52229,9.9,"London Bloomsbury"
"4670",2023-01-06 13:00:00,"London Bloomsbury",-0.125889,51.52229,10.075,"London Bloomsbury"
"4671",2023-01-06 14:00:00,"London Bloomsbury",-0.125889,51.52229,9.125,"London Bloomsbury"
"4672",2023-01-06 15:00:00,"London Bloomsbury",-0.125889,51.52229,8.6,"London Bloomsbury"
"4673",2023-01-06 16:00:00,"London Bloomsbury",-0.125889,51.52229,9.875,"London Bloomsbury"
"4674",2023-01-06 17:00:00,"London Bloomsbury",-0.125889,51.52229,10.025,"London Bloomsbury"
"4675",2023-01-06 18:00:00,"London Bloomsbury",-0.125889,51.52229,6.475,"London Bloomsbury"
"4676",2023-01-06 19:00:00,"London Bloomsbury",-0.125889,51.52229,7.075,"London Bloomsbury"
"4677",2023-01-06 20:00:00,"London Bloomsbury",-0.125889,51.52229,8.45,"London Bloomsbury"
"4678",2023-01-06 21:00:00,"London Bloomsbury",-0.125889,51.52229,9.375,"London Bloomsbury"
"4679",2023-01-06 22:00:00,"London Bloomsbury",-0.125889,51.52229,8.475,"London Bloomsbury"
"4680",2023-01-06 23:00:00,"London Bloomsbury",-0.125889,51.52229,9.325,"London Bloomsbury"
"4681",2023-01-07 00:00:00,"London Bloomsbury",-0.125889,51.52229,9.575,"London Bloomsbury"
"4682",2023-01-07 01:00:00,"London Bloomsbury",-0.125889,51.52229,9.125,"London Bloomsbury"
"4683",2023-01-07 02:00:00,"London Bloomsbury",-0.125889,51.52229,9.4,"London Bloomsbury"
"4684",2023-01-07 03:00:00,"London Bloomsbury",-0.125889,51.52229,8.725,"London Bloomsbury"
"4685",2023-01-07 04:00:00,"London Bloomsbury",-0.125889,51.52229,9.6,"London Bloomsbury"
"4686",2023-01-07 05:00:00,"London Bloomsbury",-0.125889,51.52229,9.325,"London Bloomsbury"
"4687",2023-01-07 06:00:00,"London Bloomsbury",-0.125889,51.52229,8.45,"London Bloomsbury"
"4688",2023-01-07 07:00:00,"London Bloomsbury",-0.125889,51.52229,9.85,"London Bloomsbury"
"4689",2023-01-07 08:00:00,"London Bloomsbury",-0.125889,51.52229,10.975,"London Bloomsbury"
"4690",2023-01-07 09:00:00,"London Bloomsbury",-0.125889,51.52229,10.625,"London Bloomsbury"
"4691",2023-01-07 10:00:00,"London Bloomsbury",-0.125889,51.52229,9.75,"London Bloomsbury"
"4692",2023-01-07 11:00:00,"London Bloomsbury",-0.125889,51.52229,13,"London Bloomsbury"
"4693",2023-01-07 12:00:00,"London Bloomsbury",-0.125889,51.52229,12,"London Bloomsbury"
"4694",2023-01-07 13:00:00,"London Bloomsbury",-0.125889,51.52229,12.075,"London Bloomsbury"
"4695",2023-01-07 14:00:00,"London Bloomsbury",-0.125889,51.52229,10.25,"London Bloomsbury"
"4696",2023-01-07 15:00:00,"London Bloomsbury",-0.125889,51.52229,10.2,"London Bloomsbury"
"4697",2023-01-07 16:00:00,"London Bloomsbury",-0.125889,51.52229,12.8,"London Bloomsbury"
"4698",2023-01-07 17:00:00,"London Bloomsbury",-0.125889,51.52229,12.075,"London Bloomsbury"
"4699",2023-01-07 18:00:00,"London Bloomsbury",-0.125889,51.52229,5.25,"London Bloomsbury"
"4700",2023-01-07 19:00:00,"London Bloomsbury",-0.125889,51.52229,9.15,"London Bloomsbury"
"4701",2023-01-07 20:00:00,"London Bloomsbury",-0.125889,51.52229,16.85,"London Bloomsbury"
"4702",2023-01-07 21:00:00,"London Bloomsbury",-0.125889,51.52229,22.575,"London Bloomsbury"
"4703",2023-01-07 22:00:00,"London Bloomsbury",-0.125889,51.52229,23.525,"London Bloomsbury"
"4704",2023-01-07 23:00:00,"London Bloomsbury",-0.125889,51.52229,24.375,"London Bloomsbury"
"4705",2023-01-01 00:00:00,"London Harlington",-0.441614,51.48879,6.347,"London Harlington"
"4706",2023-01-01 01:00:00,"London Harlington",-0.441614,51.48879,7.423,"London Harlington"
"4707",2023-01-01 02:00:00,"London Harlington",-0.441614,51.48879,9.244,"London Harlington"
"4708",2023-01-01 03:00:00,"London Harlington",-0.441614,51.48879,11.228,"London Harlington"
"4709",2023-01-01 04:00:00,"London Harlington",-0.441614,51.48879,12.305,"London Harlington"
"4710",2023-01-01 05:00:00,"London Harlington",-0.441614,51.48879,13.35,"London Harlington"
"4711",2023-01-01 06:00:00,"London Harlington",-0.441614,51.48879,13.555,"London Harlington"
"4712",2023-01-01 07:00:00,"London Harlington",-0.441614,51.48879,15.918,"London Harlington"
"4713",2023-01-01 08:00:00,"London Harlington",-0.441614,51.48879,16.98,"London Harlington"
"4714",2023-01-01 09:00:00,"London Harlington",-0.441614,51.48879,16.898,"London Harlington"
"4715",2023-01-01 10:00:00,"London Harlington",-0.441614,51.48879,16.86,"London Harlington"
"4716",2023-01-01 11:00:00,"London Harlington",-0.441614,51.48879,17.47,"London Harlington"
"4717",2023-01-01 12:00:00,"London Harlington",-0.441614,51.48879,16.953,"London Harlington"
"4718",2023-01-01 13:00:00,"London Harlington",-0.441614,51.48879,17.29,"London Harlington"
"4719",2023-01-01 14:00:00,"London Harlington",-0.441614,51.48879,18.758,"London Harlington"
"4720",2023-01-01 15:00:00,"London Harlington",-0.441614,51.48879,18.928,"London Harlington"
"4721",2023-01-01 16:00:00,"London Harlington",-0.441614,51.48879,16.138,"London Harlington"
"4722",2023-01-01 17:00:00,"London Harlington",-0.441614,51.48879,7.421,"London Harlington"
"4723",2023-01-01 18:00:00,"London Harlington",-0.441614,51.48879,7.671,"London Harlington"
"4724",2023-01-01 19:00:00,"London Harlington",-0.441614,51.48879,8.432,"London Harlington"
"4725",2023-01-01 20:00:00,"London Harlington",-0.441614,51.48879,7.473,"London Harlington"
"4726",2023-01-01 21:00:00,"London Harlington",-0.441614,51.48879,6.191,"London Harlington"
"4727",2023-01-01 22:00:00,"London Harlington",-0.441614,51.48879,3.788,"London Harlington"
"4728",2023-01-01 23:00:00,"London Harlington",-0.441614,51.48879,4.659,"London Harlington"
"4729",2023-01-02 00:00:00,"London Harlington",-0.441614,51.48879,4.293,"London Harlington"
"4730",2023-01-02 01:00:00,"London Harlington",-0.441614,51.48879,4.466,"London Harlington"
"4731",2023-01-02 02:00:00,"London Harlington",-0.441614,51.48879,4.634,"London Harlington"
"4732",2023-01-02 03:00:00,"London Harlington",-0.441614,51.48879,4.545,"London Harlington"
"4733",2023-01-02 04:00:00,"London Harlington",-0.441614,51.48879,4.69,"London Harlington"
"4734",2023-01-02 05:00:00,"London Harlington",-0.441614,51.48879,5.392,"London Harlington"
"4735",2023-01-02 06:00:00,"London Harlington",-0.441614,51.48879,5.387,"London Harlington"
"4736",2023-01-02 07:00:00,"London Harlington",-0.441614,51.48879,5.963,"London Harlington"
"4737",2023-01-02 08:00:00,"London Harlington",-0.441614,51.48879,5.394,"London Harlington"
"4738",2023-01-02 09:00:00,"London Harlington",-0.441614,51.48879,5.92,"London Harlington"
"4739",2023-01-02 10:00:00,"London Harlington",-0.441614,51.48879,6.968,"London Harlington"
"4740",2023-01-02 11:00:00,"London Harlington",-0.441614,51.48879,5.73,"London Harlington"
"4741",2023-01-02 12:00:00,"London Harlington",-0.441614,51.48879,4.501,"London Harlington"
"4742",2023-01-02 13:00:00,"London Harlington",-0.441614,51.48879,3.641,"London Harlington"
"4743",2023-01-02 14:00:00,"London Harlington",-0.441614,51.48879,3.428,"London Harlington"
"4744",2023-01-02 15:00:00,"London Harlington",-0.441614,51.48879,3.742,"London Harlington"
"4745",2023-01-02 16:00:00,"London Harlington",-0.441614,51.48879,6.758,"London Harlington"
"4746",2023-01-02 17:00:00,"London Harlington",-0.441614,51.48879,8.432,"London Harlington"
"4747",2023-01-02 18:00:00,"London Harlington",-0.441614,51.48879,12.495,"London Harlington"
"4748",2023-01-02 19:00:00,"London Harlington",-0.441614,51.48879,13.155,"London Harlington"
"4749",2023-01-02 20:00:00,"London Harlington",-0.441614,51.48879,15.955,"London Harlington"
"4750",2023-01-02 21:00:00,"London Harlington",-0.441614,51.48879,16.59,"London Harlington"
"4751",2023-01-02 22:00:00,"London Harlington",-0.441614,51.48879,14.858,"London Harlington"
"4752",2023-01-02 23:00:00,"London Harlington",-0.441614,51.48879,20.33,"London Harlington"
"4753",2023-01-03 00:00:00,"London Harlington",-0.441614,51.48879,17.905,"London Harlington"
